t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
8.034168, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.054776, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.074198, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.094903, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.114177, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.134748, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.154319, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.17507, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.194211, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.21426, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.235321, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.254641, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.274474, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.294603, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.314581, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.334481, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.354628, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.374445, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.394523, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.414852, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.434561, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.454585, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.47436, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.496096, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.514383, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.534933, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.554236, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.575206, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.594912, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.614762, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.63501, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.655045, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.675256, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.694925, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.714119, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
