t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
13.350548, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.370155, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.390631, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.411565, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.429799, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.450312, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.471079, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.490348, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.511577, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.530438, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.550615, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.569883, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.590507, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.609802, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.630695, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.649999, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.670242, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.690849, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.71054, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.730328, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.751315, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.770469, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.78982, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.81047, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.831599, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.84995, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.870007, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.891123, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.034707, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.035177, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.035434, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.0356, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.035697, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.035775, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.035847, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.050042, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.07009, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.091105, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.110094, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.130722, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.150356, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.171425, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.190734, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.210502, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.230464, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.250887, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.271667, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.290672, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.31054, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.329723, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.350578, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.370347, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.391418, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.410231, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.431195, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.451102, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.47107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.49246, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.511107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.530559, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.551648, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.570158, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.590867, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.610205, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.630867, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.650162, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.671099, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.690425, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.710237, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.730881, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.750323, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.77063, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.790299, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.809783, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.830362, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.850491, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.871488, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.890254, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.911039, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.930919, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.950126, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.970579, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.990445, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.010225, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.030587, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.050034, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.070632, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.089936, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.109829, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.130192, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.151148, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.170397, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.191383, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.211655, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.229838, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.25021, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.270446, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.290495, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.310266, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.330272, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.351164, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.371124, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.391197, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.411374, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.430538, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.449955, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.470113, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.490231, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.509743, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.529886, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.550754, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.569918, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.590756, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.610352, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.631251, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.650954, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.670388, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.691394, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.709977, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.730502, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.749739, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.770131, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.790819, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.810431, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.830874, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.850409, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.870138, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.89084, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.910544, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.929703, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.949962, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.970648, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.989974, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.009956, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.030549, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.050585, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.070057, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.090762, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.110489, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.13039, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.151255, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.170566, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.190394, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.210174, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.230334, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.250493, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.270257, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.29088, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.309833, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.330758, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.349884, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.370847, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.390603, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.409756, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.430662, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.450049, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.471033, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.49102, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.510046, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.530368, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.550519, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.569704, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.590271, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.611262, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.630533, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.651629, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.669728, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.68989, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.710353, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.730445, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.750732, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.769912, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.790112, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.81016, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.830494, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.849763, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.870002, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.8905, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.911437, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.930641, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.949892, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.970037, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
16.990166, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.011042, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.03032, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.050658, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.069931, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.090019, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.11014, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.130404, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.151546, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.171632, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.190043, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.210239, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.230373, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.250612, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.269785, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.289878, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.310349, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.330299, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.351221, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.371188, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.391155, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.411067, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.431025, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.450964, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.470041, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.490683, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.511555, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.531676, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.549953, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.570129, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.590451, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.610517, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.629852, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.649922, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.670127, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.69043, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.710342, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.730543, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.750206, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.770565, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.789955, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.809981, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.830377, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.850582, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.871663, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.8899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.910517, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.929693, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.949804, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.97, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
17.990194, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.011282, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.030676, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.049954, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.070203, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.090837, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.109811, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.129901, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.150129, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.170193, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.19041, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.21163, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.229711, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.249798, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.270037, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.290256, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.311359, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.331295, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.351239, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.371222, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.391167, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.411073, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.431019, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.450198, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.470336, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.491433, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.511472, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.531534, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.549723, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.569899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.590164, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.610151, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.630461, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.651596, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.669771, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.689902, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.709957, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.730107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.750435, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.7706, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.7901, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.810348, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.830932, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.850412, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.870957, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.890614, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.9097, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.930207, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.951238, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.971233, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
18.990674, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.010641, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.030207, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.050397, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.070574, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.090633, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.110008, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.129962, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.150619, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.169836, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.190395, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.211307, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.231216, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.251062, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.270645, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.290552, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.310268, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.330461, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.350233, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.371134, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.39115, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.41012, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.4302, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.450559, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.469769, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.490708, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
19.509819, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
